% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
4488	0	6	5	0	8	29	0	1	1	174457
4488	0	7	5	0	8	29	0	1	1	15910.7
4488	0	8	5	0	8	29	0	1	1	31768.9
4488	0	9	5	0	8	29	0	1	1	8363.67
4488	0	10	5	0	8	29	0	1	1	5628.27
4492	0	1	7	0	8	29	0	1	1	7.99831e+07
4492	0	1	8	0	8	29	0	1	1	17856
4492	0	2	7	0	8	29	0	1	1	189638
4492	0	2	8	0	8	29	0	1	1	17242
4492	0	3	7	0	8	29	0	1	1	32917.9
4492	0	3	8	0	8	29	0	1	1	5723.06
4492	0	4	7	0	8	29	0	1	1	413064
4492	0	4	8	0	8	29	0	1	1	9822.72
4492	0	5	8	0	8	29	0	1	1	31768.9
4492	0	5	7	0	8	29	0	1	1	15910.7
4492	0	6	8	0	8	29	0	1	1	531299
4492	0	6	7	0	8	29	0	1	1	31879.3
4492	0	9	7	0	8	29	0	1	1	205677
4492	0	9	8	0	8	29	0	1	1	4564.76
4492	0	10	7	0	8	29	0	1	1	116924
4492	0	10	8	0	8	29	0	1	1	3547.86
4496	0	1	10	0	8	29	0	1	1	92748.4
4496	0	1	6	0	8	29	0	1	1	42440.3
4496	0	2	6	0	8	29	0	1	1	67469.8
4496	0	2	10	0	8	29	0	1	1	39052.6
4496	0	3	10	0	8	29	0	1	1	30744.6
4496	0	3	6	0	8	29	0	1	1	15512.4
4496	0	4	10	0	8	29	0	1	1	58659.5
4496	0	4	6	0	8	29	0	1	1	13157.2
4496	0	5	6	0	8	29	0	1	1	174457
4496	0	5	10	0	8	29	0	1	1	5628.27
4496	0	7	10	0	8	29	0	1	1	116924
4496	0	7	6	0	8	29	0	1	1	31879.3
4496	0	8	6	0	8	29	0	1	1	531299
4496	0	8	10	0	8	29	0	1	1	3547.86
4496	0	9	10	0	8	29	0	1	1	9.04905e+06
4496	0	9	6	0	8	29	0	1	1	8848.88
4800	0	1	3	0	8	29	0	1	1	41882.5
4800	0	1	5	0	8	29	0	1	1	21085.8
4800	0	2	3	0	8	29	0	1	1	312009
4800	0	2	5	0	8	29	0	1	1	92290.4
4800	0	4	3	0	8	29	0	1	1	9196.58
4800	0	4	5	0	8	29	0	1	1	5890.32
4800	0	6	5	0	8	29	0	1	1	174457
4800	0	6	3	0	8	29	0	1	1	15512.4
4800	0	7	3	0	8	29	0	1	1	32917.9
4800	0	7	5	0	8	29	0	1	1	15910.7
4800	0	8	5	0	8	29	0	1	1	31768.9
4800	0	8	3	0	8	29	0	1	1	5723.06
4800	0	9	3	0	8	29	0	1	1	58402.7
4800	0	9	5	0	8	29	0	1	1	8363.67
4800	0	10	3	0	8	29	0	1	1	30744.6
4800	0	10	5	0	8	29	0	1	1	5628.27
4804	0	1	9	0	8	29	0	1	1	175739
4804	0	2	9	0	8	29	0	1	1	81286.4
4804	0	3	9	0	8	29	0	1	1	58402.7
4804	0	4	9	0	8	29	0	1	1	58817.3
4804	0	5	9	0	8	29	0	1	1	8363.67
4804	0	6	9	0	8	29	0	1	1	8848.88
4804	0	7	9	0	8	29	0	1	1	205677
4804	0	8	9	0	8	29	0	1	1	4564.76
4804	0	10	9	0	8	29	0	1	1	9.04905e+06
4812	0	3	10	0	8	29	0	1	1	30744.6
4812	0	3	6	0	8	29	0	1	1	15512.4
4812	0	3	4	0	8	29	0	1	1	9196.58
4812	0	3	8	0	8	29	0	1	1	5723.06
4812	0	3	2	0	8	29	0	1	0	18.7115
4812	0	3	1	0	8	29	0	1	0	0.33718
4812	0	5	6	0	8	29	0	1	1	174457
4812	0	5	8	0	8	29	0	1	1	31768.9
4812	0	5	4	0	8	29	0	1	1	5890.32
4812	0	5	10	0	8	29	0	1	1	5628.27
4812	0	5	2	0	8	29	0	1	0	10.9929
4812	0	5	1	0	8	29	0	1	0	0.573882
4812	0	7	4	0	8	29	0	1	1	413064
4812	0	7	10	0	8	29	0	1	1	116924
4812	0	7	6	0	8	29	0	1	1	31879.3
4812	0	7	8	0	8	29	0	1	1	15152.3
4812	0	7	1	0	8	29	0	1	0	1059.42
4812	0	7	2	0	8	29	0	1	0	0.00595561
4812	0	9	10	0	8	29	0	1	1	9.04905e+06
4812	0	9	4	0	8	29	0	1	1	58817.3
4812	0	9	6	0	8	29	0	1	1	8848.88
4812	0	9	8	0	8	29	0	1	1	4564.76
4812	0	9	1	0	8	29	0	1	0	5.43046
4812	0	9	2	0	8	29	0	1	0	1.16183
4816	0	1	7	0	8	29	0	1	1	7.99831e+07
4816	0	2	7	0	8	29	0	1	1	189638
4816	0	3	7	0	8	29	0	1	1	32917.9
4816	0	4	7	0	8	29	0	1	1	413064
4816	0	5	7	0	8	29	0	1	1	15910.7
4816	0	6	7	0	8	29	0	1	1	31879.3
4816	0	8	7	0	8	29	0	1	1	15152.3
4816	0	9	7	0	8	29	0	1	1	205677
4816	0	10	7	0	8	29	0	1	1	116924
5120	0	1	7	0	8	29	0	1	1	7.99831e+07
5120	0	1	2	0	8	29	0	1	1	334250
5120	0	1	3	0	8	29	0	1	1	41882.5
5120	0	4	7	0	8	29	0	1	1	413064
5120	0	4	2	0	8	29	0	1	1	26490.8
5120	0	4	3	0	8	29	0	1	1	9196.58
5120	0	5	2	0	8	29	0	1	1	92290.4
5120	0	5	3	0	8	29	0	1	1	41885.3
5120	0	5	7	0	8	29	0	1	1	15910.7
5120	0	6	2	0	8	29	0	1	1	67469.8
5120	0	6	7	0	8	29	0	1	1	31879.3
5120	0	6	3	0	8	29	0	1	1	15512.4
5120	0	8	2	0	8	29	0	1	1	17242
5120	0	8	7	0	8	29	0	1	1	15152.3
5120	0	8	3	0	8	29	0	1	1	5723.06
5120	0	9	7	0	8	29	0	1	1	205677
5120	0	9	2	0	8	29	0	1	1	81286.4
5120	0	9	3	0	8	29	0	1	1	58402.7
5120	0	10	7	0	8	29	0	1	1	116924
5120	0	10	2	0	8	29	0	1	1	39052.6
5120	0	10	3	0	8	29	0	1	1	30744.6
5128	0	1	9	0	8	29	0	1	1	175739
5128	0	1	10	0	8	29	0	1	1	92748.4
5128	0	1	5	0	8	29	0	1	1	21085.8
5128	0	1	8	0	8	29	0	1	1	17856
5128	0	2	5	0	8	29	0	1	1	92290.4
5128	0	2	9	0	8	29	0	1	1	81286.4
5128	0	2	10	0	8	29	0	1	1	39052.6
5128	0	2	8	0	8	29	0	1	1	17242
5128	0	3	9	0	8	29	0	1	1	58402.7
5128	0	3	5	0	8	29	0	1	1	41885.3
5128	0	3	10	0	8	29	0	1	1	30744.6
5128	0	3	8	0	8	29	0	1	1	5723.06
5128	0	4	9	0	8	29	0	1	1	58817.3
5128	0	4	10	0	8	29	0	1	1	58659.5
5128	0	4	8	0	8	29	0	1	1	9822.72
5128	0	4	5	0	8	29	0	1	1	5890.32
5128	0	6	8	0	8	29	0	1	1	531299
5128	0	6	5	0	8	29	0	1	1	174457
5128	0	6	9	0	8	29	0	1	1	8848.88
5128	0	6	10	0	8	29	0	1	1	6247.16
5128	0	7	9	0	8	29	0	1	1	205677
5128	0	7	10	0	8	29	0	1	1	116924
5128	0	7	5	0	8	29	0	1	1	15910.7
5128	0	7	8	0	8	29	0	1	1	15152.3
5132	0	2	1	0	8	29	0	1	1	334250
5132	0	2	6	0	8	29	0	1	1	67469.8
5132	0	2	4	0	8	29	0	1	1	26490.8
5132	0	3	1	0	8	29	0	1	1	41882.5
5132	0	3	6	0	8	29	0	1	1	15512.4
5132	0	3	4	0	8	29	0	1	1	9196.58
5132	0	5	6	0	8	29	0	1	1	174457
5132	0	5	1	0	8	29	0	1	1	21085.8
5132	0	5	4	0	8	29	0	1	1	5890.32
5132	0	7	1	0	8	29	0	1	1	7.99831e+07
5132	0	7	4	0	8	29	0	1	1	413064
5132	0	7	6	0	8	29	0	1	1	31879.3
5132	0	8	6	0	8	29	0	1	1	531299
5132	0	8	1	0	8	29	0	1	1	17856
5132	0	8	4	0	8	29	0	1	1	9822.72
5132	0	9	1	0	8	29	0	1	1	175739
5132	0	9	4	0	8	29	0	1	1	58817.3
5132	0	9	6	0	8	29	0	1	1	8848.88
5132	0	10	1	0	8	29	0	1	1	92748.4
5132	0	10	4	0	8	29	0	1	1	58659.5
5132	0	10	6	0	8	29	0	1	1	6247.16
5440	0	3	10	0	8	29	0	1	1	30744.6
5440	0	3	4	0	8	29	0	1	1	9196.58
5440	0	3	2	0	8	29	0	1	0	18.7115
5440	0	3	1	0	8	29	0	1	0	0.33718
5440	0	5	4	0	8	29	0	1	1	5890.32
5440	0	5	10	0	8	29	0	1	1	5628.27
5440	0	5	2	0	8	29	0	1	0	10.9929
5440	0	5	1	0	8	29	0	1	0	0.573882
5440	0	6	4	0	8	29	0	1	1	13157.2
5440	0	6	10	0	8	29	0	1	1	6247.16
5440	0	6	2	0	8	29	0	1	0	3.99305
5440	0	6	1	0	8	29	0	1	0	1.57998
5440	0	7	4	0	8	29	0	1	1	413064
5440	0	7	10	0	8	29	0	1	1	116924
5440	0	7	1	0	8	29	0	1	0	1059.42
5440	0	7	2	0	8	29	0	1	0	0.00595561
5440	0	8	4	0	8	29	0	1	1	9822.72
5440	0	8	10	0	8	29	0	1	1	3547.86
5440	0	8	1	0	8	29	0	1	0	2.60096
5440	0	8	2	0	8	29	0	1	0	2.42517
5440	0	9	10	0	8	29	0	1	1	9.04905e+06
5440	0	9	4	0	8	29	0	1	1	58817.3
5440	0	9	1	0	8	29	0	1	0	5.43046
5440	0	9	2	0	8	29	0	1	0	1.16183
5448	0	1	9	0	8	29	0	1	1	175739
5448	0	2	9	0	8	29	0	1	1	81286.4
5448	0	3	9	0	8	29	0	1	1	58402.7
5448	0	4	9	0	8	29	0	1	1	58817.3
5448	0	5	9	0	8	29	0	1	1	8363.67
5448	0	6	9	0	8	29	0	1	1	8848.88
5448	0	7	9	0	8	29	0	1	1	205677
5448	0	8	9	0	8	29	0	1	1	4564.76
5448	0	10	9	0	8	29	0	1	1	9.04905e+06
5452	0	1	7	0	8	29	0	1	1	7.99831e+07
5452	0	1	3	0	8	29	0	1	1	41882.5
5452	0	2	3	0	8	29	0	1	1	312009
5452	0	2	7	0	8	29	0	1	1	189638
5452	0	4	7	0	8	29	0	1	1	413064
5452	0	4	3	0	8	29	0	1	1	9196.58
5452	0	5	3	0	8	29	0	1	1	41885.3
5452	0	5	7	0	8	29	0	1	1	15910.7
5452	0	6	7	0	8	29	0	1	1	31879.3
5452	0	6	3	0	8	29	0	1	1	15512.4
5452	0	8	7	0	8	29	0	1	1	15152.3
5452	0	8	3	0	8	29	0	1	1	5723.06
5452	0	9	7	0	8	29	0	1	1	205677
5452	0	9	3	0	8	29	0	1	1	58402.7
5452	0	10	7	0	8	29	0	1	1	116924
5452	0	10	3	0	8	29	0	1	1	30744.6
5456	0	1	6	0	8	29	0	1	1	42440.3
5456	0	1	5	0	8	29	0	1	1	21085.8
5456	0	1	8	0	8	29	0	1	1	17856
5456	0	2	5	0	8	29	0	1	1	92290.4
5456	0	2	6	0	8	29	0	1	1	67469.8
5456	0	2	8	0	8	29	0	1	1	17242
5456	0	3	5	0	8	29	0	1	1	41885.3
5456	0	3	6	0	8	29	0	1	1	15512.4
5456	0	3	8	0	8	29	0	1	1	5723.06
5456	0	4	6	0	8	29	0	1	1	13157.2
5456	0	4	8	0	8	29	0	1	1	9822.72
5456	0	4	5	0	8	29	0	1	1	5890.32
5456	0	7	6	0	8	29	0	1	1	31879.3
5456	0	7	5	0	8	29	0	1	1	15910.7
5456	0	7	8	0	8	29	0	1	1	15152.3
5456	0	9	6	0	8	29	0	1	1	8848.88
5456	0	9	5	0	8	29	0	1	1	8363.67
5456	0	9	8	0	8	29	0	1	1	4564.76
5456	0	10	6	0	8	29	0	1	1	6247.16
5456	0	10	5	0	8	29	0	1	1	5628.27
5456	0	10	8	0	8	29	0	1	1	3547.86
5760	0	1	7	0	8	29	0	1	1	7.99831e+07
5760	0	1	4	0	8	29	0	1	1	228877
5760	0	1	5	0	8	29	0	1	1	21085.8
5760	0	1	2	0	8	29	0	1	0	9.95666
5760	0	1	6	0	8	29	0	1	0	0.283422
5760	0	1	3	0	8	29	0	1	0	0.279283
5760	0	8	5	0	8	29	0	1	1	31768.9
5760	0	8	7	0	8	29	0	1	1	15152.3
5760	0	8	4	0	8	29	0	1	1	9822.72
5760	0	8	6	0	8	29	0	1	0	58.1065
5760	0	8	2	0	8	29	0	1	0	0.0806478
5760	0	8	3	0	8	29	0	1	0	0.026207
5760	0	9	7	0	8	29	0	1	1	205677
5760	0	9	4	0	8	29	0	1	1	58817.3
5760	0	9	5	0	8	29	0	1	1	8363.67
5760	0	9	2	0	8	29	0	1	0	3.03598
5760	0	9	3	0	8	29	0	1	0	1.62752
5760	0	9	6	0	8	29	0	1	0	0.159118
5760	0	10	7	0	8	29	0	1	1	116924
5760	0	10	4	0	8	29	0	1	1	58659.5
5760	0	10	5	0	8	29	0	1	1	5628.27
5760	0	10	2	0	8	29	0	1	0	2.65165
5760	0	10	3	0	8	29	0	1	0	1.7047
5760	0	10	6	0	8	29	0	1	0	0.224817
5764	0	1	9	0	8	29	0	1	1	175739
5764	0	1	8	0	8	29	0	1	1	17856
5764	0	2	9	0	8	29	0	1	1	81286.4
5764	0	2	8	0	8	29	0	1	1	17242
5764	0	3	9	0	8	29	0	1	1	58402.7
5764	0	3	8	0	8	29	0	1	1	5723.06
5764	0	4	9	0	8	29	0	1	1	58817.3
5764	0	4	8	0	8	29	0	1	1	9822.72
5764	0	5	8	0	8	29	0	1	1	31768.9
5764	0	5	9	0	8	29	0	1	1	8363.67
5764	0	6	8	0	8	29	0	1	1	531299
5764	0	6	9	0	8	29	0	1	1	8848.88
5764	0	7	9	0	8	29	0	1	1	205677
5764	0	7	8	0	8	29	0	1	1	15152.3
5764	0	10	9	0	8	29	0	1	1	9.04905e+06
5764	0	10	8	0	8	29	0	1	1	3547.86
5768	0	2	1	0	8	29	0	1	1	334250
5768	0	2	10	0	8	29	0	1	1	39052.6
5768	0	3	1	0	8	29	0	1	1	41882.5
5768	0	3	10	0	8	29	0	1	1	30744.6
5768	0	4	1	0	8	29	0	1	1	228877
5768	0	4	10	0	8	29	0	1	1	58659.5
5768	0	5	1	0	8	29	0	1	1	21085.8
5768	0	5	10	0	8	29	0	1	1	5628.27
5768	0	6	1	0	8	29	0	1	1	42440.3
5768	0	6	10	0	8	29	0	1	1	6247.16
5768	0	7	1	0	8	29	0	1	1	7.99831e+07
5768	0	7	10	0	8	29	0	1	1	116924
5768	0	8	1	0	8	29	0	1	1	17856
5768	0	8	10	0	8	29	0	1	1	3547.86
5768	0	9	10	0	8	29	0	1	1	9.04905e+06
5768	0	9	1	0	8	29	0	1	1	175739
6080	0	1	9	0	8	29	0	1	1	175739
6080	0	1	5	0	8	29	0	1	1	21085.8
6080	0	2	5	0	8	29	0	1	1	92290.4
6080	0	2	9	0	8	29	0	1	1	81286.4
6080	0	3	9	0	8	29	0	1	1	58402.7
6080	0	3	5	0	8	29	0	1	1	41885.3
6080	0	4	9	0	8	29	0	1	1	58817.3
6080	0	4	5	0	8	29	0	1	1	5890.32
6080	0	6	5	0	8	29	0	1	1	174457
6080	0	6	9	0	8	29	0	1	1	8848.88
6080	0	7	9	0	8	29	0	1	1	205677
6080	0	7	5	0	8	29	0	1	1	15910.7
6080	0	8	5	0	8	29	0	1	1	31768.9
6080	0	8	9	0	8	29	0	1	1	4564.76
6080	0	10	9	0	8	29	0	1	1	9.04905e+06
6080	0	10	5	0	8	29	0	1	1	5628.27
6084	0	1	4	0	8	29	0	1	0	6.81781
6084	0	1	6	0	8	29	0	1	0	0.393722
6084	0	1	3	0	8	29	0	1	0	0.387749
6084	0	2	3	0	8	29	0	1	0	8.34083
6084	0	2	6	0	8	29	0	1	0	0.500666
6084	0	2	4	0	8	29	0	1	0	0.17535
6084	0	5	6	0	8	29	0	1	0	9.1719
6084	0	5	3	0	8	29	0	1	0	0.583372
6084	0	5	4	0	8	29	0	1	0	0.0683899
6084	0	7	4	0	8	29	0	1	0	16.0119
6084	0	7	3	0	8	29	0	1	0	0.185834
6084	0	7	6	0	8	29	0	1	0	0.179552
6084	0	8	6	0	8	29	0	1	0	85.8334
6084	0	8	4	0	8	29	0	1	0	0.0459449
6084	0	8	3	0	8	29	0	1	0	0.0265663
6084	0	9	4	0	8	29	0	1	0	2.19678
6084	0	9	3	0	8	29	0	1	0	2.16793
6084	0	9	6	0	8	29	0	1	0	0.189617
6084	0	10	4	0	8	29	0	1	0	3.98295
6084	0	10	3	0	8	29	0	1	0	1.18977
6084	0	10	6	0	8	29	0	1	0	0.175514
6088	0	2	1	0	8	29	0	1	1	334250
6088	0	3	1	0	8	29	0	1	1	41882.5
6088	0	4	1	0	8	29	0	1	1	228877
6088	0	5	1	0	8	29	0	1	1	21085.8
6088	0	6	1	0	8	29	0	1	1	42440.3
6088	0	7	1	0	8	29	0	1	1	7.99831e+07
6088	0	8	1	0	8	29	0	1	1	17856
6088	0	9	1	0	8	29	0	1	1	175739
6088	0	10	1	0	8	29	0	1	1	92748.4
6092	0	1	2	0	8	29	0	1	1	334250
6092	0	1	10	0	8	29	0	1	1	92748.4
6092	0	3	2	0	8	29	0	1	1	312009
6092	0	3	10	0	8	29	0	1	1	30744.6
6092	0	4	10	0	8	29	0	1	1	58659.5
6092	0	4	2	0	8	29	0	1	1	26490.8
6092	0	5	2	0	8	29	0	1	1	92290.4
6092	0	5	10	0	8	29	0	1	1	5628.27
6092	0	6	2	0	8	29	0	1	1	67469.8
6092	0	6	10	0	8	29	0	1	1	6247.16
6092	0	7	2	0	8	29	0	1	1	189638
6092	0	7	10	0	8	29	0	1	1	116924
6092	0	8	2	0	8	29	0	1	1	17242
6092	0	8	10	0	8	29	0	1	1	3547.86
6092	0	9	10	0	8	29	0	1	1	9.04905e+06
6092	0	9	2	0	8	29	0	1	1	81286.4
6096	0	1	7	0	8	29	0	1	1	7.99831e+07
6096	0	1	8	0	8	29	0	1	1	17856
6096	0	2	7	0	8	29	0	1	1	189638
6096	0	2	8	0	8	29	0	1	1	17242
6096	0	3	7	0	8	29	0	1	1	32917.9
6096	0	3	8	0	8	29	0	1	1	5723.06
6096	0	4	7	0	8	29	0	1	1	413064
6096	0	4	8	0	8	29	0	1	1	9822.72
6096	0	5	8	0	8	29	0	1	1	31768.9
6096	0	5	7	0	8	29	0	1	1	15910.7
6096	0	6	8	0	8	29	0	1	1	531299
6096	0	6	7	0	8	29	0	1	1	31879.3
6096	0	9	7	0	8	29	0	1	1	205677
6096	0	9	8	0	8	29	0	1	1	4564.76
6096	0	10	7	0	8	29	0	1	1	116924
6096	0	10	8	0	8	29	0	1	1	3547.86
6400	0	1	3	0	8	29	0	1	1	41882.5
6400	0	1	8	0	8	29	0	1	1	17856
6400	0	2	3	0	8	29	0	1	1	312009
6400	0	2	8	0	8	29	0	1	1	17242
6400	0	4	8	0	8	29	0	1	1	9822.72
6400	0	4	3	0	8	29	0	1	1	9196.58
6400	0	5	3	0	8	29	0	1	1	41885.3
6400	0	5	8	0	8	29	0	1	1	31768.9
6400	0	6	8	0	8	29	0	1	1	531299
6400	0	6	3	0	8	29	0	1	1	15512.4
6400	0	7	3	0	8	29	0	1	1	32917.9
6400	0	7	8	0	8	29	0	1	1	15152.3
6400	0	9	3	0	8	29	0	1	1	58402.7
6400	0	9	8	0	8	29	0	1	1	4564.76
6400	0	10	3	0	8	29	0	1	1	30744.6
6400	0	10	8	0	8	29	0	1	1	3547.86
6404	0	1	4	0	8	29	0	1	1	228877
6404	0	1	9	0	8	29	0	1	1	175739
6404	0	2	9	0	8	29	0	1	1	81286.4
6404	0	2	4	0	8	29	0	1	1	26490.8
6404	0	3	9	0	8	29	0	1	1	58402.7
6404	0	3	4	0	8	29	0	1	1	9196.58
6404	0	5	9	0	8	29	0	1	1	8363.67
6404	0	5	4	0	8	29	0	1	1	5890.32
6404	0	6	4	0	8	29	0	1	1	13157.2
6404	0	6	9	0	8	29	0	1	1	8848.88
6404	0	7	4	0	8	29	0	1	1	413064
6404	0	7	9	0	8	29	0	1	1	205677
6404	0	8	4	0	8	29	0	1	1	9822.72
6404	0	8	9	0	8	29	0	1	1	4564.76
6404	0	10	9	0	8	29	0	1	1	9.04905e+06
6404	0	10	4	0	8	29	0	1	1	58659.5
6408	0	1	6	0	8	29	0	1	1	42440.3
6408	0	2	6	0	8	29	0	1	1	67469.8
6408	0	3	6	0	8	29	0	1	1	15512.4
6408	0	4	6	0	8	29	0	1	1	13157.2
6408	0	5	6	0	8	29	0	1	1	174457
6408	0	7	6	0	8	29	0	1	1	31879.3
6408	0	8	6	0	8	29	0	1	1	531299
6408	0	9	6	0	8	29	0	1	1	8848.88
6408	0	10	6	0	8	29	0	1	1	6247.16
6412	0	2	1	0	8	29	0	1	1	334250
6412	0	2	7	0	8	29	0	1	1	189638
6412	0	2	5	0	8	29	0	1	1	92290.4
6412	0	3	5	0	8	29	0	1	1	41885.3
6412	0	3	1	0	8	29	0	1	1	41882.5
6412	0	3	7	0	8	29	0	1	1	32917.9
6412	0	4	7	0	8	29	0	1	1	413064
6412	0	4	1	0	8	29	0	1	1	228877
6412	0	4	5	0	8	29	0	1	1	5890.32
6412	0	6	5	0	8	29	0	1	1	174457
6412	0	6	1	0	8	29	0	1	1	42440.3
6412	0	6	7	0	8	29	0	1	1	31879.3
6412	0	8	5	0	8	29	0	1	1	31768.9
6412	0	8	1	0	8	29	0	1	1	17856
6412	0	8	7	0	8	29	0	1	1	15152.3
6412	0	9	7	0	8	29	0	1	1	205677
6412	0	9	1	0	8	29	0	1	1	175739
6412	0	9	5	0	8	29	0	1	1	8363.67
6412	0	10	7	0	8	29	0	1	1	116924
6412	0	10	1	0	8	29	0	1	1	92748.4
6412	0	10	5	0	8	29	0	1	1	5628.27
6416	0	1	2	0	8	29	0	1	1	334250
6416	0	1	10	0	8	29	0	1	1	92748.4
6416	0	3	2	0	8	29	0	1	1	312009
6416	0	3	10	0	8	29	0	1	1	30744.6
6416	0	4	10	0	8	29	0	1	1	58659.5
6416	0	4	2	0	8	29	0	1	1	26490.8
6416	0	5	2	0	8	29	0	1	1	92290.4
6416	0	5	10	0	8	29	0	1	1	5628.27
6416	0	6	2	0	8	29	0	1	1	67469.8
6416	0	6	10	0	8	29	0	1	1	6247.16
6416	0	7	2	0	8	29	0	1	1	189638
6416	0	7	10	0	8	29	0	1	1	116924
6416	0	8	2	0	8	29	0	1	1	17242
6416	0	8	10	0	8	29	0	1	1	3547.86
6416	0	9	10	0	8	29	0	1	1	9.04905e+06
6416	0	9	2	0	8	29	0	1	1	81286.4
6720	0	1	10	0	8	29	0	1	1	92748.4
6720	0	1	3	0	8	29	0	1	1	41882.5
6720	0	2	3	0	8	29	0	1	1	312009
6720	0	2	10	0	8	29	0	1	1	39052.6
6720	0	4	10	0	8	29	0	1	1	58659.5
6720	0	4	3	0	8	29	0	1	1	9196.58
6720	0	5	3	0	8	29	0	1	1	41885.3
6720	0	5	10	0	8	29	0	1	1	5628.27
6720	0	6	3	0	8	29	0	1	1	15512.4
6720	0	6	10	0	8	29	0	1	1	6247.16
6720	0	7	10	0	8	29	0	1	1	116924
6720	0	7	3	0	8	29	0	1	1	32917.9
6720	0	8	3	0	8	29	0	1	1	5723.06
6720	0	8	10	0	8	29	0	1	1	3547.86
6720	0	9	10	0	8	29	0	1	1	9.04905e+06
6720	0	9	3	0	8	29	0	1	1	58402.7
6724	0	1	8	0	8	29	0	1	1	17856
6724	0	2	8	0	8	29	0	1	1	17242
6724	0	3	8	0	8	29	0	1	1	5723.06
6724	0	4	8	0	8	29	0	1	1	9822.72
6724	0	5	8	0	8	29	0	1	1	31768.9
6724	0	6	8	0	8	29	0	1	1	531299
6724	0	7	8	0	8	29	0	1	1	15152.3
6724	0	9	8	0	8	29	0	1	1	4564.76
6724	0	10	8	0	8	29	0	1	1	3547.86
6728	0	1	4	0	8	29	0	1	1	228877
6728	0	2	4	0	8	29	0	1	1	26490.8
6728	0	3	4	0	8	29	0	1	1	9196.58
6728	0	5	4	0	8	29	0	1	1	5890.32
6728	0	6	4	0	8	29	0	1	1	13157.2
6728	0	7	4	0	8	29	0	1	1	413064
6728	0	8	4	0	8	29	0	1	1	9822.72
6728	0	9	4	0	8	29	0	1	1	58817.3
6728	0	10	4	0	8	29	0	1	1	58659.5
6732	0	3	2	0	8	29	0	1	1	312009
6732	0	3	5	0	8	29	0	1	1	41885.3
6732	0	3	1	0	8	29	0	1	0	3.19571
6732	0	3	7	0	8	29	0	1	0	1.97412
6732	0	4	2	0	8	29	0	1	1	26490.8
6732	0	4	5	0	8	29	0	1	1	5890.32
6732	0	4	7	0	8	29	0	1	0	4.53325
6732	0	4	1	0	8	29	0	1	0	1.39182
6732	0	6	5	0	8	29	0	1	1	174457
6732	0	6	2	0	8	29	0	1	1	67469.8
6732	0	6	1	0	8	29	0	1	0	3.34376
6732	0	6	7	0	8	29	0	1	0	1.88671
6732	0	8	5	0	8	29	0	1	1	31768.9
6732	0	8	2	0	8	29	0	1	1	17242
6732	0	8	1	0	8	29	0	1	0	2.9596
6732	0	8	7	0	8	29	0	1	0	2.13125
6732	0	9	2	0	8	29	0	1	1	81286.4
6732	0	9	5	0	8	29	0	1	1	8363.67
6732	0	9	7	0	8	29	0	1	0	2.93976
6732	0	9	1	0	8	29	0	1	0	2.14623
6732	0	10	2	0	8	29	0	1	1	39052.6
6732	0	10	5	0	8	29	0	1	1	5628.27
6732	0	10	7	0	8	29	0	1	0	3.16653
6732	0	10	1	0	8	29	0	1	0	1.99248
6736	0	1	9	0	8	29	0	1	1	175739
6736	0	1	6	0	8	29	0	1	1	42440.3
6736	0	2	9	0	8	29	0	1	1	81286.4
6736	0	2	6	0	8	29	0	1	1	67469.8
6736	0	3	9	0	8	29	0	1	1	58402.7
6736	0	3	6	0	8	29	0	1	1	15512.4
6736	0	4	9	0	8	29	0	1	1	58817.3
6736	0	4	6	0	8	29	0	1	1	13157.2
6736	0	5	6	0	8	29	0	1	1	174457
6736	0	5	9	0	8	29	0	1	1	8363.67
6736	0	7	9	0	8	29	0	1	1	205677
6736	0	7	6	0	8	29	0	1	1	31879.3
6736	0	8	6	0	8	29	0	1	1	531299
6736	0	8	9	0	8	29	0	1	1	4564.76
6736	0	10	9	0	8	29	0	1	1	9.04905e+06
6736	0	10	6	0	8	29	0	1	1	6247.16
7040	0	1	7	0	8	29	0	1	1	7.99831e+07
7040	0	1	2	0	8	29	0	1	1	334250
7040	0	1	10	0	8	29	0	1	1	92748.4
7040	0	3	2	0	8	29	0	1	1	312009
7040	0	3	7	0	8	29	0	1	1	32917.9
7040	0	3	10	0	8	29	0	1	1	30744.6
7040	0	4	7	0	8	29	0	1	1	413064
7040	0	4	10	0	8	29	0	1	1	58659.5
7040	0	4	2	0	8	29	0	1	1	26490.8
7040	0	5	2	0	8	29	0	1	1	92290.4
7040	0	5	7	0	8	29	0	1	1	15910.7
7040	0	5	10	0	8	29	0	1	1	5628.27
7040	0	6	2	0	8	29	0	1	1	67469.8
7040	0	6	7	0	8	29	0	1	1	31879.3
7040	0	6	10	0	8	29	0	1	1	6247.16
7040	0	8	2	0	8	29	0	1	1	17242
7040	0	8	7	0	8	29	0	1	1	15152.3
7040	0	8	10	0	8	29	0	1	1	3547.86
7040	0	9	10	0	8	29	0	1	1	9.04905e+06
7040	0	9	7	0	8	29	0	1	1	205677
7040	0	9	2	0	8	29	0	1	1	81286.4
7044	0	2	1	0	8	29	0	1	1	334250
7044	0	2	4	0	8	29	0	1	1	26490.8
7044	0	3	1	0	8	29	0	1	1	41882.5
7044	0	3	4	0	8	29	0	1	1	9196.58
7044	0	5	1	0	8	29	0	1	1	21085.8
